No.;Time;Source;Destination;Protocol;Length;Info;
27450;300.958.134;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2328;" Unit:   1, Func:   3: Read Holding Registers"""
27457;301.029.994;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27277 Ack=38642 Win=64719 Len=0;
27462;301.100.968;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2329;" Unit:   1, Func:   3: Read Holding Registers"""
27467;301.153.628;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27289 Ack=38659 Win=64702 Len=0;
27474;301.212.798;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2330;" Unit:   1, Func:   3: Read Holding Registers"""
27481;301.293.981;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27301 Ack=38676 Win=64685 Len=0;
27486;301.343.224;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2331;" Unit:   1, Func:   3: Read Holding Registers"""
27493;301.419.084;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27313 Ack=38693 Win=64668 Len=0;
27498;301.483.370;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2332;" Unit:   1, Func:   3: Read Holding Registers"""
27505;301.543.956;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27325 Ack=38710 Win=64651 Len=0;
27510;301.611.059;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2333;" Unit:   1, Func:   3: Read Holding Registers"""
27515;301.668.664;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27337 Ack=38727 Win=64634 Len=0;
27522;301.726.202;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2334;" Unit:   1, Func:   3: Read Holding Registers"""
27529;301.808.031;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27349 Ack=38744 Win=64617 Len=0;
27534;301.873.721;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2335;" Unit:   1, Func:   3: Read Holding Registers"""
27541;301.932.640;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27361 Ack=38761 Win=64600 Len=0;
27546;301.996.904;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2336;" Unit:   1, Func:   3: Read Holding Registers"""
27553;302.057.525;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27373 Ack=38778 Win=64583 Len=0;
27558;302.129.585;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2337;" Unit:   1, Func:   3: Read Holding Registers"""
27565;302.198.731;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27385 Ack=38795 Win=64566 Len=0;
27570;302.249.525;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2338;" Unit:   1, Func:   3: Read Holding Registers"""
27577;302.323.318;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27397 Ack=38812 Win=64549 Len=0;
27582;302.401.602;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2339;" Unit:   1, Func:   3: Read Holding Registers"""
27589;302.461.757;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27409 Ack=38829 Win=64532 Len=0;
27594;302.516.273;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2340;" Unit:   1, Func:   3: Read Holding Registers"""
27602;302.604.194;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27421 Ack=38846 Win=64515 Len=0;
27606;302.650.685;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2341;" Unit:   1, Func:   3: Read Holding Registers"""
27613;302.727.737;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27433 Ack=38863 Win=64498 Len=0;
27618;302.788.824;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2342;" Unit:   1, Func:   3: Read Holding Registers"""
27625;302.855.441;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27445 Ack=38880 Win=64481 Len=0;
27630;302.911.555;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2343;" Unit:   1, Func:   3: Read Holding Registers"""
27637;302.979.690;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27457 Ack=38897 Win=64464 Len=0;
27642;303.040.314;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2344;" Unit:   1, Func:   3: Read Holding Registers"""
27650;303.120.799;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27469 Ack=38914 Win=64447 Len=0;
27655;303.253.053;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2345;" Unit:   1, Func:   3: Read Holding Registers"""
27664;303.338.624;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27481 Ack=38931 Win=64430 Len=0;
27667;303.393.483;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2346;" Unit:   1, Func:   3: Read Holding Registers"""
27677;303.479.141;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27493 Ack=38948 Win=64413 Len=0;
27680;303.530.674;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2347;" Unit:   1, Func:   3: Read Holding Registers"""
27689;303.604.412;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27505 Ack=38965 Win=64396 Len=0;
27692;303.678.499;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2348;" Unit:   1, Func:   3: Read Holding Registers"""
27701;303.730.160;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27517 Ack=38982 Win=64379 Len=0;
27704;303.789.131;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2349;" Unit:   1, Func:   3: Read Holding Registers"""
27713;303.868.200;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27529 Ack=38999 Win=64362 Len=0;
27716;303.918.881;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2350;" Unit:   1, Func:   3: Read Holding Registers"""
27725;303.994.559;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27541 Ack=39016 Win=64345 Len=0;
27728;304.050.915;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2351;" Unit:   1, Func:   3: Read Holding Registers"""
27737;304.119.903;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27553 Ack=39033 Win=64328 Len=0;
27742;304.206.654;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2352;" Unit:   1, Func:   3: Read Holding Registers"""
27749;304.290.831;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27565 Ack=39050 Win=64311 Len=0;
27755;304.384.983;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2353;" Unit:   1, Func:   3: Read Holding Registers"""
27764;304.461.454;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27577 Ack=39067 Win=64294 Len=0;
27767;304.517.844;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2354;" Unit:   1, Func:   3: Read Holding Registers"""
27776;304.587.628;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27589 Ack=39084 Win=64277 Len=0;
27779;304.649.278;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2355;" Unit:   1, Func:   3: Read Holding Registers"""
27789;304.727.260;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27601 Ack=39101 Win=64260 Len=0;
27792;304.783.007;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2356;" Unit:   1, Func:   3: Read Holding Registers"""
27801;304.851.404;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27613 Ack=39118 Win=65535 Len=0;
27804;304.914.053;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2357;" Unit:   1, Func:   3: Read Holding Registers"""
27813;304.990.881;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27625 Ack=39135 Win=65518 Len=0;
27816;305.048.754;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2358;" Unit:   1, Func:   3: Read Holding Registers"""
27822;305.116.938;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27637 Ack=39152 Win=65501 Len=0;
27827;305.181.009;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2359;" Unit:   1, Func:   3: Read Holding Registers"""
27835;305.241.522;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27649 Ack=39169 Win=65484 Len=0;
27839;305.297.929;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2360;" Unit:   1, Func:   3: Read Holding Registers"""
27845;305.368.549;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27661 Ack=39186 Win=65467 Len=0;
27850;305.428.281;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2361;" Unit:   1, Func:   3: Read Holding Registers"""
27858;305.493.865;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27673 Ack=39203 Win=65450 Len=0;
27863;305.557.786;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2362;" Unit:   1, Func:   3: Read Holding Registers"""
27869;305.619.181;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27685 Ack=39220 Win=65433 Len=0;
27875;305.682.936;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2363;" Unit:   1, Func:   3: Read Holding Registers"""
27881;305.746.005;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27697 Ack=39237 Win=65416 Len=0;
27887;305.818.132;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2364;" Unit:   1, Func:   3: Read Holding Registers"""
27894;305.887.575;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27709 Ack=39254 Win=65399 Len=0;
27900;305.949.828;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2365;" Unit:   1, Func:   3: Read Holding Registers"""
27905;306.011.092;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27721 Ack=39271 Win=65382 Len=0;
27910;306.077.850;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2366;" Unit:   1, Func:   3: Read Holding Registers"""
27917;306.135.084;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27733 Ack=39288 Win=65365 Len=0;
27924;306.215.938;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2367;" Unit:   1, Func:   3: Read Holding Registers"""
27930;306.272.692;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27745 Ack=39305 Win=65348 Len=0;
27936;306.344.742;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2368;" Unit:   1, Func:   3: Read Holding Registers"""
27941;306.398.473;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27757 Ack=39322 Win=65331 Len=0;
27946;306.474.742;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2369;" Unit:   1, Func:   3: Read Holding Registers"""
27953;306.521.520;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27769 Ack=39339 Win=65314 Len=0;
27958;306.579.740;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2370;" Unit:   1, Func:   3: Read Holding Registers"""
27963;306.647.139;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27781 Ack=39356 Win=65297 Len=0;
27970;306.711.584;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2371;" Unit:   1, Func:   3: Read Holding Registers"""
27977;306.787.765;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27793 Ack=39373 Win=65280 Len=0;
27982;306.838.332;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2372;" Unit:   1, Func:   3: Read Holding Registers"""
27990;306.912.890;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27805 Ack=39390 Win=65263 Len=0;
27994;306.967.913;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2373;" Unit:   1, Func:   3: Read Holding Registers"""
28001;307.037.927;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27817 Ack=39407 Win=65246 Len=0;
28006;307.114.498;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2374;" Unit:   1, Func:   3: Read Holding Registers"""
28013;307.163.476;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27829 Ack=39424 Win=65229 Len=0;
28018;307.222.449;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2375;" Unit:   1, Func:   3: Read Holding Registers"""
28023;307.289.609;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27841 Ack=39441 Win=65212 Len=0;
28028;307.362.487;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2376;" Unit:   1, Func:   3: Read Holding Registers"""
28037;307.430.278;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27853 Ack=39458 Win=65195 Len=0;
28040;307.480.329;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2377;" Unit:   1, Func:   3: Read Holding Registers"""
28049;307.555.794;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27865 Ack=39475 Win=65178 Len=0;
28052;307.618.930;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2378;" Unit:   1, Func:   3: Read Holding Registers"""
28058;307.681.742;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27877 Ack=39492 Win=65161 Len=0;
28063;307.737.400;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2379;" Unit:   1, Func:   3: Read Holding Registers"""
28070;307.806.572;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27889 Ack=39509 Win=65144 Len=0;
28075;307.873.608;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2380;" Unit:   1, Func:   3: Read Holding Registers"""
28082;307.930.893;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27901 Ack=39526 Win=65127 Len=0;
28087;307.994.806;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2381;" Unit:   1, Func:   3: Read Holding Registers"""
28094;308.071.785;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27913 Ack=39543 Win=65110 Len=0;
28099;308.127.612;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2382;" Unit:   1, Func:   3: Read Holding Registers"""
28106;308.196.677;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27925 Ack=39560 Win=65093 Len=0;
28111;308.249.587;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2383;" Unit:   1, Func:   3: Read Holding Registers"""
28118;308.322.473;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27937 Ack=39577 Win=65076 Len=0;
28123;308.383.147;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2384;" Unit:   1, Func:   3: Read Holding Registers"""
28130;308.445.735;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27949 Ack=39594 Win=65059 Len=0;
28137;308.536.733;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2385;" Unit:   1, Func:   3: Read Holding Registers"""
28143;308.617.584;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27961 Ack=39611 Win=65042 Len=0;
28150;308.680.656;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2386;" Unit:   1, Func:   3: Read Holding Registers"""
28158;308.759.807;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27973 Ack=39628 Win=65025 Len=0;
28162;308.807.892;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2387;" Unit:   1, Func:   3: Read Holding Registers"""
28169;308.883.153;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27985 Ack=39645 Win=65008 Len=0;
28174;308.949.677;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2388;" Unit:   1, Func:   3: Read Holding Registers"""
28181;309.006.821;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=27997 Ack=39662 Win=64991 Len=0;
28186;309.064.891;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2389;" Unit:   1, Func:   3: Read Holding Registers"""
28193;309.131.987;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28009 Ack=39679 Win=64974 Len=0;
28198;309.196.092;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2390;" Unit:   1, Func:   3: Read Holding Registers"""
28203;309.259.096;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28021 Ack=39696 Win=64957 Len=0;
28210;309.320.706;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2391;" Unit:   1, Func:   3: Read Holding Registers"""
28218;309.400.810;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28033 Ack=39713 Win=64940 Len=0;
28222;309.452.854;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2392;" Unit:   1, Func:   3: Read Holding Registers"""
28230;309.526.800;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28045 Ack=39730 Win=64923 Len=0;
28235;309.591.281;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2393;" Unit:   1, Func:   3: Read Holding Registers"""
28241;309.651.441;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28057 Ack=39747 Win=64906 Len=0;
28246;309.722.267;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2394;" Unit:   1, Func:   3: Read Holding Registers"""
28253;309.776.132;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28069 Ack=39764 Win=64889 Len=0;
28258;309.843.116;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2395;" Unit:   1, Func:   3: Read Holding Registers"""
28266;309.914.997;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28081 Ack=39781 Win=64872 Len=0;
28270;309.962.787;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2396;" Unit:   1, Func:   3: Read Holding Registers"""
28277;310.039.188;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28093 Ack=39798 Win=64855 Len=0;
28283;310.107.707;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2397;" Unit:   1, Func:   3: Read Holding Registers"""
28288;310.164.560;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28105 Ack=39815 Win=64838 Len=0;
28293;310.221.967;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2398;" Unit:   1, Func:   3: Read Holding Registers"""
28298;310.288.975;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28117 Ack=39832 Win=64821 Len=0;
28305;310.348.669;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2399;" Unit:   1, Func:   3: Read Holding Registers"""
28310;310.414.960;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28129 Ack=39849 Win=64804 Len=0;
28318;310.492.922;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2400;" Unit:   1, Func:   3: Read Holding Registers"""
28322;310.555.256;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28141 Ack=39866 Win=64787 Len=0;
28330;310.624.355;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2401;" Unit:   1, Func:   3: Read Holding Registers"""
28335;310.681.288;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28153 Ack=39883 Win=64770 Len=0;
28342;310.744.220;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2402;" Unit:   1, Func:   3: Read Holding Registers"""
28346;310.806.168;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28165 Ack=39900 Win=64753 Len=0;
28353;310.867.525;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2403;" Unit:   1, Func:   3: Read Holding Registers"""
28358;310.930.414;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28177 Ack=39917 Win=64736 Len=0;
28365;310.995.829;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2404;" Unit:   1, Func:   3: Read Holding Registers"""
28371;311.070.028;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28189 Ack=39934 Win=64719 Len=0;
28377;311.127.575;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2405;" Unit:   1, Func:   3: Read Holding Registers"""
28382;311.196.780;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28201 Ack=39951 Win=64702 Len=0;
28389;311.254.959;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2406;" Unit:   1, Func:   3: Read Holding Registers"""
28395;311.323.188;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28213 Ack=39968 Win=64685 Len=0;
28401;311.377.412;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2407;" Unit:   1, Func:   3: Read Holding Registers"""
28406;311.447.426;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28225 Ack=39985 Win=64668 Len=0;
28413;311.504.746;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2408;" Unit:   1, Func:   3: Read Holding Registers"""
28418;311.573.553;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28237 Ack=40002 Win=64651 Len=0;
28426;311.653.672;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2409;" Unit:   1, Func:   3: Read Holding Registers"""
28430;311.699.918;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28249 Ack=40019 Win=64634 Len=0;
28437;311.773.525;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2410;" Unit:   1, Func:   3: Read Holding Registers"""
28443;311.840.185;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28261 Ack=40036 Win=64617 Len=0;
28451;311.926.836;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2411;" Unit:   1, Func:   3: Read Holding Registers"""
28460;312.012.937;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28273 Ack=40053 Win=64600 Len=0;
28463;312.072.349;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2412;" Unit:   1, Func:   3: Read Holding Registers"""
28472;312.138.466;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28285 Ack=40070 Win=64583 Len=0;
28475;312.201.808;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  2413;" Unit:   1, Func:   3: Read Holding Registers"""
28484;312.280.206;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=28297 Ack=40087 Win=64566 Len=0;
