No.;Time;Source;Destination;Protocol;Length;Info;
63222;689.464.139;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5326;" Unit:   1, Func:   3: Read Holding Registers"""
63231;689.538.808;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63229 Ack=89591 Win=65433 Len=0;
63234;689.604.846;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5327;" Unit:   1, Func:   3: Read Holding Registers"""
63237;689.663.935;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63241 Ack=89608 Win=65416 Len=0;
63244;689.723.382;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5328;" Unit:   1, Func:   3: Read Holding Registers"""
63249;689.789.165;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63253 Ack=89625 Win=65399 Len=0;
63256;689.876.344;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5329;" Unit:   1, Func:   3: Read Holding Registers"""
63263;689.960.006;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63265 Ack=89642 Win=65382 Len=0;
63270;690.028.712;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5330;" Unit:   1, Func:   3: Read Holding Registers"""
63279;690.100.551;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63277 Ack=89659 Win=65365 Len=0;
63282;690.149.675;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5331;" Unit:   1, Func:   3: Read Holding Registers"""
63291;690.226.074;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63289 Ack=89676 Win=65348 Len=0;
63294;690.277.995;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5332;" Unit:   1, Func:   3: Read Holding Registers"""
63303;690.351.852;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63301 Ack=89693 Win=65331 Len=0;
63306;690.415.582;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5333;" Unit:   1, Func:   3: Read Holding Registers"""
63315;690.478.248;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63313 Ack=89710 Win=65314 Len=0;
63318;690.538.460;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5334;" Unit:   1, Func:   3: Read Holding Registers"""
63323;690.604.899;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63325 Ack=89727 Win=65297 Len=0;
63330;690.664.837;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5335;" Unit:   1, Func:   3: Read Holding Registers"""
63335;690.730.591;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63337 Ack=89744 Win=65280 Len=0;
63342;690.790.690;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5336;" Unit:   1, Func:   3: Read Holding Registers"""
63351;690.867.927;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63349 Ack=89761 Win=65263 Len=0;
63354;690.918.697;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5337;" Unit:   1, Func:   3: Read Holding Registers"""
63363;690.992.961;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63361 Ack=89778 Win=65246 Len=0;
63366;691.059.332;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5338;" Unit:   1, Func:   3: Read Holding Registers"""
63369;691.117.943;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63373 Ack=89795 Win=65229 Len=0;
63376;691.176.409;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5339;" Unit:   1, Func:   3: Read Holding Registers"""
63381;691.242.136;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63385 Ack=89812 Win=65212 Len=0;
63388;691.322.799;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5340;" Unit:   1, Func:   3: Read Holding Registers"""
63393;691.381.618;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63397 Ack=89829 Win=65195 Len=0;
63400;691.434.905;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5341;" Unit:   1, Func:   3: Read Holding Registers"""
63405;691.506.010;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63409 Ack=89846 Win=65178 Len=0;
63412;691.574.250;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5342;" Unit:   1, Func:   3: Read Holding Registers"""
63417;691.630.162;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63421 Ack=89863 Win=65161 Len=0;
63424;691.713.827;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5343;" Unit:   1, Func:   3: Read Holding Registers"""
63429;691.770.245;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63433 Ack=89880 Win=65144 Len=0;
63436;691.831.025;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5344;" Unit:   1, Func:   3: Read Holding Registers"""
63441;691.895.640;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63445 Ack=89897 Win=65127 Len=0;
63444;691.959.029;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5345;" Unit:   1, Func:   3: Read Holding Registers"""
63452;692.020.954;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63457 Ack=89914 Win=65110 Len=0;
63454;692.075.952;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5346;" Unit:   1, Func:   3: Read Holding Registers"""
63463;692.145.101;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63469 Ack=89931 Win=65093 Len=0;
63466;692.204.257;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5347;" Unit:   1, Func:   3: Read Holding Registers"""
63476;692.285.788;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63481 Ack=89948 Win=65076 Len=0;
63478;692.332.534;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5348;" Unit:   1, Func:   3: Read Holding Registers"""
63487;692.412.016;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63493 Ack=89965 Win=65059 Len=0;
63490;692.460.943;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5349;" Unit:   1, Func:   3: Read Holding Registers"""
63500;692.536.807;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63505 Ack=89982 Win=65042 Len=0;
63502;692.588.791;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5350;" Unit:   1, Func:   3: Read Holding Registers"""
63511;692.662.636;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63517 Ack=89999 Win=65025 Len=0;
63514;692.719.050;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5351;" Unit:   1, Func:   3: Read Holding Registers"""
63521;692.787.623;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63529 Ack=90016 Win=65008 Len=0;
63526;692.855.115;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5352;" Unit:   1, Func:   3: Read Holding Registers"""
63532;692.912.623;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63541 Ack=90033 Win=64991 Len=0;
63538;692.974.274;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5353;" Unit:   1, Func:   3: Read Holding Registers"""
63548;693.052.693;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63553 Ack=90050 Win=64974 Len=0;
63550;693.104.706;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5354;" Unit:   1, Func:   3: Read Holding Registers"""
63559;693.177.762;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63565 Ack=90067 Win=64957 Len=0;
63562;693.231.303;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5355;" Unit:   1, Func:   3: Read Holding Registers"""
63569;693.302.410;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63577 Ack=90084 Win=64940 Len=0;
63574;693.367.595;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5356;" Unit:   1, Func:   3: Read Holding Registers"""
63580;693.426.592;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63589 Ack=90101 Win=64923 Len=0;
63585;693.488.720;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5357;" Unit:   1, Func:   3: Read Holding Registers"""
63592;693.567.111;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63601 Ack=90118 Win=64906 Len=0;
63597;693.648.225;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5358;" Unit:   1, Func:   3: Read Holding Registers"""
63607;693.738.981;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63613 Ack=90135 Win=64889 Len=0;
63610;693.790.525;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5359;" Unit:   1, Func:   3: Read Holding Registers"""
63619;693.863.407;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63625 Ack=90152 Win=64872 Len=0;
63622;693.919.853;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5360;" Unit:   1, Func:   3: Read Holding Registers"""
63628;693.986.296;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63637 Ack=90169 Win=64855 Len=0;
63633;694.045.728;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5361;" Unit:   1, Func:   3: Read Holding Registers"""
63640;694.111.795;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63649 Ack=90186 Win=64838 Len=0;
63645;694.184.222;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5362;" Unit:   1, Func:   3: Read Holding Registers"""
63652;694.253.196;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63661 Ack=90203 Win=64821 Len=0;
63657;694.302.896;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5363;" Unit:   1, Func:   3: Read Holding Registers"""
63664;694.378.815;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63673 Ack=90220 Win=64804 Len=0;
63669;694.436.389;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5364;" Unit:   1, Func:   3: Read Holding Registers"""
63676;694.503.464;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63685 Ack=90237 Win=64787 Len=0;
63681;694.560.912;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5365;" Unit:   1, Func:   3: Read Holding Registers"""
63688;694.629.744;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63697 Ack=90254 Win=64770 Len=0;
63693;694.687.399;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5366;" Unit:   1, Func:   3: Read Holding Registers"""
63700;694.754.780;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63709 Ack=90271 Win=64753 Len=0;
63705;694.818.882;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5367;" Unit:   1, Func:   3: Read Holding Registers"""
63712;694.896.025;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63721 Ack=90288 Win=64736 Len=0;
63717;694.947.343;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5368;" Unit:   1, Func:   3: Read Holding Registers"""
63724;695.021.109;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63733 Ack=90305 Win=64719 Len=0;
63729;695.076.051;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5369;" Unit:   1, Func:   3: Read Holding Registers"""
63734;695.147.087;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63745 Ack=90322 Win=64702 Len=0;
63741;695.200.531;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5370;" Unit:   1, Func:   3: Read Holding Registers"""
63746;695.270.804;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63757 Ack=90339 Win=64685 Len=0;
63753;695.350.242;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5371;" Unit:   1, Func:   3: Read Holding Registers"""
63758;695.396.259;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63769 Ack=90356 Win=64668 Len=0;
63764;695.457.769;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5372;" Unit:   1, Func:   3: Read Holding Registers"""
63772;695.536.768;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63781 Ack=90373 Win=64651 Len=0;
63777;695.594.026;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5373;" Unit:   1, Func:   3: Read Holding Registers"""
63782;695.662.368;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63793 Ack=90390 Win=64634 Len=0;
63789;695.725.357;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5374;" Unit:   1, Func:   3: Read Holding Registers"""
63794;695.787.255;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63805 Ack=90407 Win=64617 Len=0;
63801;695.843.757;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5375;" Unit:   1, Func:   3: Read Holding Registers"""
63806;695.912.025;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63817 Ack=90424 Win=64600 Len=0;
63813;695.990.943;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5376;" Unit:   1, Func:   3: Read Holding Registers"""
63820;696.051.900;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63829 Ack=90441 Win=64583 Len=0;
63825;696.106.664;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5377;" Unit:   1, Func:   3: Read Holding Registers"""
63830;696.176.777;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63841 Ack=90458 Win=64566 Len=0;
63837;696.230.378;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5378;" Unit:   1, Func:   3: Read Holding Registers"""
63842;696.301.610;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63853 Ack=90475 Win=64549 Len=0;
63849;696.367.468;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5379;" Unit:   1, Func:   3: Read Holding Registers"""
63853;696.425.844;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63865 Ack=90492 Win=64532 Len=0;
63864;696.488.240;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5380;" Unit:   1, Func:   3: Read Holding Registers"""
63872;696.567.470;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63877 Ack=90509 Win=64515 Len=0;
63877;696.615.214;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5381;" Unit:   1, Func:   3: Read Holding Registers"""
63883;696.690.853;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63889 Ack=90526 Win=64498 Len=0;
63891;696.756.564;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5382;" Unit:   1, Func:   3: Read Holding Registers"""
63896;696.813.919;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63901 Ack=90543 Win=64481 Len=0;
63903;696.879.345;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5383;" Unit:   1, Func:   3: Read Holding Registers"""
63908;696.938.878;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63913 Ack=90560 Win=64464 Len=0;
63916;697.005.376;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5384;" Unit:   1, Func:   3: Read Holding Registers"""
63924;697.078.888;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63925 Ack=90577 Win=64447 Len=0;
63929;697.130.179;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5385;" Unit:   1, Func:   3: Read Holding Registers"""
63934;697.203.495;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63937 Ack=90594 Win=64430 Len=0;
63941;697.259.377;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5386;" Unit:   1, Func:   3: Read Holding Registers"""
63950;697.329.835;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63949 Ack=90611 Win=64413 Len=0;
63957;697.389.134;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5387;" Unit:   1, Func:   3: Read Holding Registers"""
63962;697.455.926;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63961 Ack=90628 Win=64396 Len=0;
63969;697.534.014;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5388;" Unit:   1, Func:   3: Read Holding Registers"""
63973;697.582.453;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63973 Ack=90645 Win=64379 Len=0;
63981;697.646.406;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5389;" Unit:   1, Func:   3: Read Holding Registers"""
63986;697.720.771;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63985 Ack=90662 Win=64362 Len=0;
63993;697.788.054;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5390;" Unit:   1, Func:   3: Read Holding Registers"""
63998;697.843.726;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=63997 Ack=90679 Win=64345 Len=0;
64004;697.897.849;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5391;" Unit:   1, Func:   3: Read Holding Registers"""
64010;697.969.411;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64009 Ack=90696 Win=64328 Len=0;
64017;698.039.997;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5392;" Unit:   1, Func:   3: Read Holding Registers"""
64021;698.093.704;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64021 Ack=90713 Win=64311 Len=0;
64029;698.171.933;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5393;" Unit:   1, Func:   3: Read Holding Registers"""
64034;698.233.879;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64033 Ack=90730 Win=64294 Len=0;
64040;698.285.017;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5394;" Unit:   1, Func:   3: Read Holding Registers"""
64046;698.358.889;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64045 Ack=90747 Win=64277 Len=0;
64053;698.421.827;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5395;" Unit:   1, Func:   3: Read Holding Registers"""
64058;698.482.389;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64057 Ack=90764 Win=64260 Len=0;
64065;698.547.554;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5396;" Unit:   1, Func:   3: Read Holding Registers"""
64070;698.622.712;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64069 Ack=90781 Win=65535 Len=0;
64077;698.689.474;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5397;" Unit:   1, Func:   3: Read Holding Registers"""
64082;698.748.611;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64081 Ack=90798 Win=65518 Len=0;
64088;698.803.477;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5398;" Unit:   1, Func:   3: Read Holding Registers"""
64094;698.873.940;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64093 Ack=90815 Win=65501 Len=0;
64100;698.936.212;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5399;" Unit:   1, Func:   3: Read Holding Registers"""
64106;698.999.475;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64105 Ack=90832 Win=65484 Len=0;
64113;699.079.183;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5400;" Unit:   1, Func:   3: Read Holding Registers"""
64121;699.168.658;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64117 Ack=90849 Win=65467 Len=0;
64126;699.232.257;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5401;" Unit:   1, Func:   3: Read Holding Registers"""
64132;699.294.329;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64129 Ack=90866 Win=65450 Len=0;
64137;699.362.481;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5402;" Unit:   1, Func:   3: Read Holding Registers"""
64144;699.419.872;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64141 Ack=90883 Win=65433 Len=0;
64149;699.482.230;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5403;" Unit:   1, Func:   3: Read Holding Registers"""
64156;699.562.419;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64153 Ack=90900 Win=65416 Len=0;
64161;699.614.191;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5404;" Unit:   1, Func:   3: Read Holding Registers"""
64168;699.687.658;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64165 Ack=90917 Win=65399 Len=0;
64173;699.753.112;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5405;" Unit:   1, Func:   3: Read Holding Registers"""
64180;699.812.601;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64177 Ack=90934 Win=65382 Len=0;
64185;699.873.580;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5406;" Unit:   1, Func:   3: Read Holding Registers"""
64192;699.937.184;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64189 Ack=90951 Win=65365 Len=0;
64197;700.000.199;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5407;" Unit:   1, Func:   3: Read Holding Registers"""
64204;700.076.014;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64201 Ack=90968 Win=65348 Len=0;
64209;700.126.184;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5408;" Unit:   1, Func:   3: Read Holding Registers"""
64216;700.199.948;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64213 Ack=90985 Win=65331 Len=0;
64221;700.262.981;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5409;" Unit:   1, Func:   3: Read Holding Registers"""
64228;700.326.311;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64225 Ack=91002 Win=65314 Len=0;
64233;700.383.735;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5410;" Unit:   1, Func:   3: Read Holding Registers"""
64238;700.451.431;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64237 Ack=91019 Win=65297 Len=0;
64245;700.520.339;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:  5411;" Unit:   1, Func:   3: Read Holding Registers"""
64250;700.591.866;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=64249 Ack=91036 Win=65280 Len=0;
